Artist;Track;Album;Album_type;Danceability;Energy;Loudness;Speechiness;Acousticness;Instrumentalness;Liveness;Valence;Tempo;Duration_min;Title;Channel;Views;Likes;Comments;Licensed;official_video;Stream;EnergyLiveness;most_playedon;;;
AC/DC;It's a Long Way to the Top (If You Wanna Rock 'N' Roll);High Voltage;album;456;863;-3551;0.0894;133;0.0538;0.0553;532;135962;5.02045;AC/DC - It's a Long Way to the Top (If You Wanna Rock 'n' Roll) (Official Video);Official Lives & Music Videos - Official Channel;102527.0;1881.0;240.0;False;False;196347993.0;15.605786618444846;Spotify;;;
AC/DC;Rock N Roll Train;Black Ice;album;547;931;-2356;0.0615;0.000998;0.0118;278;697;118.4;4.35845;AC/DC - Rock N Roll Train (Official Video);acdcVEVO;18237531.0;119749.0;2251.0;True;True;144143014.0;3.3489208633093526;Spotify;;;
Black Eyed Peas;I Gotta Feeling;THE E.N.D. (THE ENERGY NEVER DIES);album;744;766;-6375;0.0265;0.0873;0.0;509;0.61;127966;4.818883333333333;The Black Eyed Peas - I Gotta Feeling (Official Music Video);BlackEyedPeasVEVO;638267058.0;3670416.0;131565.0;True;True;1001227038.0;1.5049115913555993;Spotify;;;
Black Eyed Peas;DON'T YOU WORRY;ELEVATION;album;831;868;-5282;0.0325;176;0.0;184;483;131971;3.2406333333333333;Black Eyed Peas, Shakira, David Guetta - DON'T YOU WORRY (Official Music Video);BlackEyedPeasVEVO;144690551.0;1327396.0;57072.0;True;True;162685755.0;4.717391304347826;Spotify;;;
Black Eyed Peas;Where Is The Love?;Elephunk;album;834;699;-3222;178;111;0.0;131;809;94086;4.542216666666667;The Black Eyed Peas - Where Is The Love? (Official Music Video);BlackEyedPeasVEVO;888076529.0;4899065.0;180386.0;True;True;752091441.0;5.335877862595419;Youtube;;;
Black Eyed Peas;Just Can�t Get Enough;The Beginning;album;659;628;-8685;179;186;0.0;105;262;94.05;3.6571166666666666;The Black Eyed Peas - Just Can't Get Enough (Official Music Video);BlackEyedPeasVEVO;292211575.0;1594576.0;70720.0;True;True;331578264.0;5.980952380952381;Spotify;;;
Black Eyed Peas;GIRL LIKE ME;TRANSLATION;album;965;485;-8784;191;0.0206;0.0237;0.0655;312;124025;3.7087166666666667;Black Eyed Peas, Shakira - GIRL LIKE ME (Official Music Video);BlackEyedPeasVEVO;662529115.0;5488829.0;222922.0;True;True;453923193.0;7.404580152671755;Youtube;;;
Black Eyed Peas;Pump It;Monkey Business;album;649;931;-3.15;181;0.0093;0.0;751;744;153645;3.5511166666666667;The Black Eyed Peas - Pump It (Official Music Video);BlackEyedPeasVEVO;755836314.0;4746197.0;133551.0;True;True;492130246.0;1.2396804260985355;Youtube;;;
Black Eyed Peas;Pump It Louder;Pump It Louder;single;0.66;942;-2273;185;0.00789;1.76e-05;834;543;126017;2.64285;Ti�sto & Black Eyed Peas - Pump It Louder (Official Video);Ti�sto;2099141.0;61252.0;1238.0;True;True;27908495.0;1.129496402877698;Spotify;;;
Black Eyed Peas;Meet Me Halfway;THE E.N.D. (THE ENERGY NEVER DIES);album;798;629;-6857;0.0735;0.00474;2.29e-05;324;0.4;130002;4.73955;The Black Eyed Peas - Meet Me Halfway (Official Music Video);BlackEyedPeasVEVO;458724349.0;2094991.0;73011.0;True;True;363930118.0;1.941358024691358;Youtube;;;
Black Eyed Peas;RITMO (Bad Boys For Life);TRANSLATION;album;732;716;-6968;0.0561;0.0295;0.000758;0.73;666;105093;3.5809166666666665;Black Eyed Peas, J Balvin - RITMO (Bad Boys For Life) (Official Music Video);BlackEyedPeasVEVO;1021503328.0;6398855.0;130819.0;True;True;869795408.0;0.9808219178082191;Youtube;;;
Black Eyed Peas;SIMPLY THE BEST;ELEVATION;album;872;789;-6047;132;203;2.39e-05;125;646;126042;3.9365;Black Eyed Peas, Anitta, El Alfa - SIMPLY THE BEST (Official Music Video);BlackEyedPeasVEVO;43226385.0;242932.0;38381.0;True;True;18501860.0;6312;Youtube;;;
Michael Jackson;Billie Jean;Thriller;album;932;457;-9.62;0.0541;0.0173;0.0436;0.0414;884;117002;4.903783333333333;Michael Jackson - Billie Jean (Official Video);michaeljacksonVEVO;1300732161.0;9523245.0;508425.0;True;True;1302677366.0;11.03864734299517;Spotify;;;
Michael Jackson;Chicago;XSCAPE;album;608;756;-2675;176;0.0784;0.0;187;0.55;176086;4.091783333333334;Michael Jackson - Chicago;MJ4481;545655.0;7314.0;386.0;False;False;103974637.0;4.042780748663102;Spotify;;;
Michael Jackson;Beat It;Thriller;album;776;711;-9.03;0.0473;0.0242;0.000353;234;901;138728;4.306666666666667;Michael Jackson - Beat It (Official 4K Video);michaeljacksonVEVO;905692299.0;6656468.0;259358.0;True;True;826832314.0;3.0384615384615383;Youtube;;;
Michael Jackson;Smooth Criminal - 2012 Remaster;Bad (Remastered);album;853;981;-3947;0.0751;247;468;306;595;118193;4296;Michael Jackson - Smooth Criminal (Single Version) HD;vman;84652754.0;672624.0;25952.0;False;False;526030670.0;3.2058823529411766;Spotify;;;
Michael Jackson;Rock with You - Single Version;Off the Wall;album;808;535;-12521;0.0353;179;9.91e-05;158;848;114031;3.6771166666666666;Michael Jackson - Rock With You (Official Video);michaeljacksonVEVO;301845823.0;2269865.0;87490.0;True;True;346137424.0;3.386075949367089;Spotify;;;
Michael Jackson;Don't Stop 'Til You Get Enough;Off the Wall;album;878;821;-9875;89;126;0.0461;183;947;118881;6.091116666666666;Michael Jackson - Don�t Stop 'Til You Get Enough (Official Video);michaeljacksonVEVO;349102050.0;2254295.0;89160.0;True;True;389644450.0;4.4863387978142075;Spotify;;;
Michael Jackson;They Don't Care About Us;HIStory - PAST, PRESENT AND FUTURE - BOOK I;album;859;905;-5539;129;205;0.00837;322;731;89946;4736;Michael Jackson - They Don�t Care About Us (Brazil Version) (Official Video);michaeljacksonVEVO;978680025.0;8312571.0;335112.0;True;True;256361972.0;2.81055900621118;Youtube;;;
Michael Jackson;Remember the Time;Dangerous;album;831;921;-2383;0.0582;153;0.00224;305;795;108002;3.9871166666666666;Michael Jackson - Remember The Time (Official Video);michaeljacksonVEVO;504057332.0;3085718.0;127080.0;True;True;224254298.0;3.019672131147541;Youtube;;;
Michael Jackson;The Way You Make Me Feel - 2012 Remaster;Bad (Remastered);album;877;854;-4523;147;0.0544;5.5e-05;144;0.54;114472;4.968666666666667;Michael Jackson - The Way You Make Me Feel (Official Video);michaeljacksonVEVO;436325398.0;2515830.0;94765.0;True;True;349629692.0;5.930555555555556;Youtube;;;
Michael Jackson;Love Never Felt So Good;XSCAPE;album;775;719;-6212;0.0435;132;1.79e-06;0.0662;712;117513;4.10045;Michael Jackson, Justin Timberlake - Love Never Felt So Good (Official Video);michaeljacksonVEVO;343328494.0;2121502.0;53821.0;True;True;280500270.0;10.861027190332326;Youtube;;;
P!nk;Just Give Me a Reason (feat. Nate Ruess);The Truth About Love;album;778;547;-7273;0.0489;346;0.000302;132;441;95002;4.04555;P!nk - Just Give Me A Reason ft. Nate Ruess;PinkVEVO;1518313784.0;6420621.0;166423.0;True;True;995490565.0;4.1439393939393945;Youtube;;;
P!nk;Never Gonna Not Dance Again;Never Gonna Not Dance Again;single;668;802;-4005;0.0917;0.0273;0.0;163;769;113796;3.76315;P!NK - Never Gonna Not Dance Again (Official Video);PinkVEVO;10941241.0;216805.0;7540.0;True;True;34361626.0;4.920245398773006;Spotify;;;
P!nk;Raise Your Glass;Raise Your Glass;single;0.7;709;-5006;0.0838;0.0048;0.0;29;624;122019;3.3826666666666667;P!nk - Raise Your Glass (Official Video);PinkVEVO;237232986.0;1026177.0;47667.0;True;True;502735560.0;24.448275862068964;Spotify;;;
P!nk;Try;The Truth About Love;album;674;628;-7079;0.03;0.00144;0.0;0.0944;552;103998;4.131783333333333;P!nk - Try (Official Video);PinkVEVO;534286492.0;2554163.0;78435.0;True;True;476783121.0;6.652542372881356;Youtube;;;
P!nk;So What;Funhouse (Expanded Edition);album;534;0.87;-3078;0.0425;0.000334;0.0;241;462;126019;3586;P!nk - So What (Official Video);PinkVEVO;432775314.0;2187945.0;60960.0;True;True;471672024.0;3.6099585062240664;Spotify;;;
P!nk;What About Us;Beautiful Trauma;album;491;588;-6177;0.0506;0.0281;2.01e-06;0.0906;193;113608;4.493333333333333;P!NK - What About Us (Official Video);PinkVEVO;339837769.0;1819636.0;38357.0;True;True;662431775.0;6.490066225165562;Spotify;;;
P!nk;Cover Me In Sunshine;All I Know So Far: Setlist;album;473;592;-6859;138;0.0528;0.0;131;292;159.7;2.30955;P!NK, Willow Sage Hart - Cover Me In Sunshine (Official Video);PinkVEVO;80575503.0;948515.0;24233.0;True;True;346097538.0;4.519083969465648;Spotify;;;
P!nk;TRUSTFALL;TRUSTFALL;single;636;888;-3889;0.0945;0.00162;0.000216;147;0.25;122032;3.953333333333333;P!NK - TRUSTFALL (Official Video);PinkVEVO;3309247.0;146755.0;5707.0;True;True;2790105.0;6.040816326530613;Youtube;;;
P!nk;Who Knew;I'm Not Dead;album;688;734;-4569;0.0274;0.00462;0.0;0.0756;0.46;140004;3.4748833333333335;P!nk - Who Knew (Official Video);PinkVEVO;168736063.0;611231.0;20095.0;True;True;219363750.0;9.708994708994709;Spotify;;;
P!nk;True Love (feat. Lily Allen);The Truth About Love;album;457;823;-4.76;311;0.00144;0.0;108;578;192205;3.84555;P!nk - True Love (Official Video) ft. Lily Allen;PinkVEVO;149977268.0;938718.0;31361.0;True;True;170002964.0;7.62037037037037;Spotify;;;
Eminem;Mockingbird;Encore (Deluxe Version);album;637;678;-3798;266;209;0.0;156;254;84039;4.179333333333333;Eminem - Mockingbird [Official Music Video];EminemVEVO;719661717.0;5550929.0;205147.0;True;True;908006704.0;4.346153846153847;Spotify;;;
Eminem;Without Me;The Eminem Show;album;908;669;-2827;0.0738;0.00286;0.0;237;662;112238;4.838666666666667;Eminem - Without Me (Official Music Video);EminemVEVO;1590485349.0;11469490.0;341006.0;True;True;1457351902.0;2.8227848101265827;Youtube;;;
Eminem;The Real Slim Shady;The Marshall Mathers LP;album;949;661;-4244;0.0572;0.0302;0.0;0.0454;0.76;104504;4.736666666666666;Eminem - The Real Slim Shady (Official Video - Clean Version);EminemVEVO;777507160.0;6489755.0;169037.0;True;True;1232567233.0;14.559471365638766;Spotify;;;
Eminem;Superman;The Eminem Show;album;802;755;-3138;0.0564;0.0215;0.0;295;0.58;130027;5.838666666666667;Eminem - Superman (Clean Version) ft. Dina Rae;EminemVEVO;139257221.0;950561.0;35404.0;True;True;466021760.0;2.5593220338983054;Spotify;;;
Eminem;Till I Collapse;The Eminem Show;album;548;847;-3237;186;0.0622;0.0;0.0816;0.1;171447;4.963116666666667;Eminem - Till I Collapse Feat. Nate Dogg [OFFICIAL MUSIC VIDEO];Myde?ko;1931315.0;18992.0;291.0;False;False;1548871694.0;10.379901960784313;Spotify;;;
Eminem;Stan;The Marshall Mathers LP;album;0.78;768;-4325;238;0.0371;2.34e-06;518;507;80063;6.735116666666666;Eminem - Stan (Long Version) ft. Dido;EminemVEVO;623027280.0;5152714.0;199113.0;True;True;799979337.0;1.4826254826254825;Spotify;;;
Eminem;Love The Way You Lie;Recovery;album;749;925;-5034;227;241;0.0;0.52;641;86989;4.38955;Eminem - Love The Way You Lie ft. Rihanna;EminemVEVO;2539156924.0;12696568.0;599124.0;True;True;1115478746.0;1.778846153846154;Youtube;;;
Eminem;Godzilla (feat. Juice WRLD);Music To Be Murdered By;album;808;745;-5.26;342;145;0.0;292;829;165995;3.513333333333333;Eminem - Godzilla ft. Juice WRLD (Directed by Cole Bennett);Lyrical Lemonade;547039623.0;9287567.0;398333.0;False;False;1072650382.0;2.551369863013699;Spotify;;;
Eminem;Sing For The Moment;The Eminem Show;album;668;824;-4164;137;0.0017;3.05e-06;0.0426;185;163961;5.659116666666667;Eminem - Sing For The Moment (Official Music Video);EminemVEVO;454015875.0;2471743.0;99418.0;True;True;357737050.0;19.342723004694836;Youtube;;;
Eminem;Not Afraid;Recovery;album;855;954;-1.19;264;529;0.0;205;668;114635;4.13555;Eminem - Not Afraid;EminemVEVO;1727241246.0;11425215.0;872181.0;True;True;789922926.0;4.6536585365853655;Youtube;;;
Pharrell Williams;"Happy - From ""Despicable Me 2""";G I R L;album;647;822;-4662;183;219;0.0;0.0908;962;160019;3.8786666666666667;Pharrell Williams - Happy (from Despicable Me 2) [Ballroom Version];PharrellWilliamsVEVO;128396799.0;718507.0;14157.0;True;True;1143833476.0;9.052863436123348;Spotify;;;
Pharrell Williams;Down In Atlanta;Down In Atlanta;single;851;819;-5173;212;337;0.000153;0.0658;903;83154;2.7340166666666668;Pharrell Williams, Travis Scott - Down In Atlanta (Official Lyric Video);PharrellWilliamsVEVO;3658044.0;88925.0;2271.0;True;True;42006396.0;12.446808510638297;Spotify;;;
Pharrell Williams;Feels (feat. Pharrell Williams, Katy Perry & Big Sean);Funk Wav Bounces Vol.1;album;893;745;-3105;0.0571;0.0642;0.0;0.0943;872;101018;3.72355;Calvin Harris - Feels (Official Video) ft. Pharrell Williams, Katy Perry, Big Sean;CalvinHarrisVEVO;673495248.0;4097957.0;105475.0;True;True;981287133.0;7.9003181336161195;Spotify;;;
Pharrell Williams;Cash In Cash Out;Cash In Cash Out;single;877;0.56;-3751;0.0596;0.00721;1.45e-06;0.0839;154;119971;3.6022666666666665;Pharrell Williams - Cash In Cash Out (Official Video) ft. 21 Savage, Tyler, The Creator;PharrellWilliamsVEVO;20392451.0;560857.0;16545.0;True;True;104603335.0;6.6746126340882;Spotify;;;
Pharrell Williams;Stay With Me (with Justin Timberlake, Halsey & Pharrell);Funk Wav Bounces Vol. 2;album;0.81;733;-6338;0.0444;276;6.73e-06;288;0.9;125975;3.8213833333333334;Calvin Harris - Stay With Me (Official Video) ft Justin Timberlake, Halsey & Pharrell;CalvinHarrisVEVO;26641550.0;315368.0;9132.0;True;True;99934776.0;2.545138888888889;Spotify;;;
Pharrell Williams;Hit Different;Hit Different;single;679;516;-6371;0.0452;199;0.0;0.0965;716;120074;3.3668;SZA - Hit Different (Official Video) ft. Ty Dolla $ign;SZAVEVO;121559320.0;1081676.0;36266.0;True;True;198332490.0;5.347150259067358;Spotify;;;
Pharrell Williams;Neon Guts (feat. Pharrell Williams);Luv Is Rage 2;album;859;563;-6635;112;0.0541;0.0;0.0685;412;119934;4.31315;Lil Uzi Vert - Neon Guts feat. Pharrell Williams [Official Visualizer];LIL UZI VERT;35793144.0;431472.0;11252.0;True;True;219355874.0;8.21897810218978;Spotify;;;
Pharrell Williams;JUGGERNAUT (feat. Lil Uzi Vert & Pharrell Williams);CALL ME IF YOU GET LOST;album;827;571;-7949;366;0.0195;0.0;166;0.62;142034;2.4403166666666665;Tyler, The Creator - JUGGERNAUT (Official Video);Tyler, The Creator;11408003.0;477302.0;12628.0;False;True;99577335.0;3.439759036144578;Spotify;;;
Pharrell Williams;Just A Cloud Away;Just A Cloud Away;single;0.89;0.46;-8155;0.0359;432;0.0;0.11;677;112555;2.934633333333333;Just A Cloud Away;Pharrell Williams - Topic;2672481.0;63065.0;75.0;True;True;105629259.0;4.181818181818182;Spotify;;;
Pharrell Williams;Frontin' (feat. Jay-Z) - Club Mix;The Neptunes Present... Clones;album;894;404;-5913;0.13;453;1.57e-06;0.0801;759;102009;3.9417833333333334;Pharrell - Frontin' (Official HD Video) ft. Jay-Z;PharrellWilliamsVEVO;59095041.0;433116.0;13530.0;True;True;114177468.0;5.043695380774032;Spotify;;;
Khalid;lovely (with Khalid);lovely (with Khalid);single;351;296;-10109;0.0333;934;0.0;95;0.12;115284;3.3364333333333334;Billie Eilish, Khalid - lovely;BillieEilishVEVO;1721382178.0;24425840.0;561909.0;True;True;2110573779.0;3.1157894736842104;Spotify;;;
Khalid;Numb;Numb;single;912;774;-4673;0.0455;121;0.0127;101;632;119966;2.59315;Marshmello, Khalid - Numb (Official Video);MarshmelloVEVO;25212794.0;418647.0;7041.0;True;True;203066841.0;7.663366336633663;Spotify;;;
Khalid;Silence;Silence;single;0.52;761;-3093;0.0853;256;4.96e-06;0.17;286;141971;3.013716666666667;Marshmello - Silence Ft. Khalid (Official Music Video);Marshmello;129183587.0;1480652.0;37678.0;False;True;1322057199.0;4.476470588235294;Spotify;;;
Khalid;Young Dumb & Broke;American Teen;album;799;539;-6351;0.0421;199;1.66e-05;165;394;136948;3.375783333333333;Khalid - Young Dumb & Broke (Official Video);KhalidVEVO;886349984.0;5968729.0;147072.0;True;True;1290687019.0;3.2666666666666666;Spotify;;;
Khalid;Eastside (with Halsey & Khalid);FRIENDS KEEP SECRETS;album;632;686;-7665;243;549;0.0;0.2;329;89949;2.8461666666666665;benny blanco, Halsey & Khalid � Eastside (official video);benny blanco;632400004.0;2781127.0;34795.0;False;True;1424962511.0;3.43;Spotify;;;
Khalid;Better;Suncity;album;596;552;-10278;97;0.0765;334;104;112;97949;3822;Khalid - Better (Official Video);KhalidVEVO;860718114.0;4030063.0;68320.0;True;True;1143264716.0;5.307692307692308;Spotify;;;
Khalid;Location;American Teen;album;736;449;-11462;425;0.33;0.000162;0.0898;326;80126;3.6513333333333335;Khalid - Location (Official Video);KhalidVEVO;544666810.0;3251468.0;61104.0;True;True;1221083395.0;5.0;Spotify;;;
Khalid;8TEEN;American Teen;album;0.83;585;-5802;0.0366;225;0.00209;0.0576;642;105.03;3.81;Khalid - 8TEEN (Official Lyric Video);KhalidVEVO;1381628.0;12115.0;158.0;True;True;586480399.0;10.15625;Spotify;;;
Khalid;Beautiful People (feat. Khalid);No.6 Collaborations Project;album;0.64;647;-8114;186;124;0.0;0.0801;546;92979;3.2977833333333333;Ed Sheeran - Beautiful People (feat. Khalid) [Official Music Video];Ed Sheeran;353454004.0;2754251.0;54867.0;True;True;1241240312.0;8.077403245942572;Spotify;;;
Khalid;Love Lies (with Normani);Love Lies (with Normani);single;708;648;-5626;0.0449;0.0956;0.0;134;338;143955;3.3617833333333333;Khalid & Normani - Love Lies (Official Video);KhalidVEVO;243497172.0;1758555.0;28321.0;True;True;843423744.0;4.835820895522388;Spotify;;;
Shakira;Shakira: Bzrp Music Sessions, Vol. 53;Shakira: Bzrp Music Sessions, Vol. 53;single;778;632;-5.6;0.0493;274;0.0;0.0915;498;122104;3.63815;SHAKIRA || BZRP Music Sessions #53;Bizarrap;252068988.0;9415668.0;525670.0;True;True;196761853.0;6.907103825136613;Youtube;;;
Shakira;Monoton�a;Monoton�a;single;873;695;-4207;0.0459;419;1.23e-06;211;823;131963;2.64675;Shakira, Ozuna - Monoton�a (Official Video);shakiraVEVO;189132077.0;3670104.0;161071.0;True;True;220692224.0;3.2938388625592414;Spotify;;;
Shakira;Te Felicito;Te Felicito;single;695;636;-4654;317;234;0.0;81;575;174.14;2.8705833333333333;Shakira, Rauw Alejandro - Te Felicito (Official Video);shakiraVEVO;460717876.0;3361051.0;155635.0;True;True;473003231.0;7.851851851851852;Spotify;;;
Shakira;Hips Don't Lie (feat. Wyclef Jean);Oral Fixation, Vol. 2 (Expanded Edition);album;778;824;-5892;0.0707;284;0.0;405;758;100024;3.6348833333333332;Shakira - Hips Don't Lie (Official 4K Video) ft. Wyclef Jean;shakiraVEVO;1214508056.0;6540184.0;223326.0;True;True;1164605089.0;2.034567901234568;Youtube;;;
Shakira;Waka Waka (This Time for Africa) [The Official 2010 FIFA World Cup (TM) Song] (feat. Freshlyground);Listen Up! The Official 2010 FIFA World Cup Album;compilation;758;871;-6408;147;0.0062;0.0;0.0663;753;126994;3.3771166666666668;Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup� Song);shakiraVEVO;3463816330.0;20327883.0;1283529.0;True;True;629918488.0;13.137254901960784;Youtube;;;
Shakira;DON'T YOU WORRY;ELEVATION;album;831;868;-5282;0.0325;176;0.0;184;483;131971;3.2406333333333333;Black Eyed Peas, Shakira, David Guetta - DON'T YOU WORRY (Official Music Video);BlackEyedPeasVEVO;144690551.0;1327396.0;57072.0;True;True;162685755.0;4.717391304347826;Spotify;;;
Shakira;Dia de Enero;Fijaci�n Oral, Vol. 1;album;687;361;-11589;0.0792;0.35;1.11e-05;0.11;526;165747;2.88555;Shakira - Dia de Enero (Official HD Video);shakiraVEVO;151765834.0;507258.0;20625.0;True;True;138360843.0;3.2818181818181817;Youtube;;;
Shakira;Chantaje (feat. Maluma);El Dorado;album;852;773;-2921;0.0776;187;3.05e-05;159;907;102034;3264;Shakira - Chantaje (Official Video) ft. Maluma;shakiraVEVO;2805793003.0;10370533.0;404270.0;True;True;859799057.0;4.861635220125787;Youtube;;;
Shakira;Inevitable;Donde Estan Los Ladrones;album;595;461;-7786;0.0641;269;0.000149;123;338;91976;3.21445;Shakira - Inevitable (Official HD Video);shakiraVEVO;135287306.0;437988.0;25673.0;True;True;220084336.0;3.747967479674797;Spotify;;;
Shakira;Antologia;Pies Descalzos;album;839;403;-11059;0.0308;0.5;1.81e-06;0.0786;575;97967;4.237333333333333;Shakira - Antologia (Video Oficial);Caf� Con Telenovelas;359765.0;4970.0;245.0;False;False;229134152.0;5.127226463104326;Spotify;;;
Machine Gun Kelly;my ex's best friend (with blackbear);Tickets To My Downfall;album;731;675;-5134;0.0434;0.00473;0.0;141;298;124939;2.32435;Machine Gun Kelly ft. blackbear - my ex's best friend (Official Music Video);MGKVEVO;102439463.0;1072165.0;33820.0;True;True;574531280.0;4.787234042553192;Spotify;;;
Machine Gun Kelly;I Think I'm OKAY (with YUNGBLUD & Travis Barker);Hotel Diablo;album;628;744;-4718;0.0379;0.0257;0.0;313;277;119921;2.8232833333333334;Machine Gun Kelly - I Think I'm OKAY [Official Music Video];MGKVEVO;111974897.0;1198821.0;47830.0;True;True;426759364.0;2.376996805111821;Spotify;;;
Machine Gun Kelly;maybe (feat. Bring Me The Horizon);mainstream sellout;album;601;0.92;-4802;0.0505;0.000735;0.0;0.0998;537;88014;2.835566666666667;Machine Gun Kelly - maybe feat. Bring Me The Horizon (Official Music Video);MGKVEVO;20170299.0;294321.0;10253.0;True;True;90825980.0;9.218436873747496;Spotify;;;
Machine Gun Kelly;Home (with Machine Gun Kelly, X Ambassadors & Bebe Rexha);Home (with Machine Gun Kelly, X Ambassadors & Bebe Rexha) [From Bright: The Album];single;653;718;-5232;213;0.00413;0.0;0.0537;216;82034;3.3800833333333333;Machine Gun Kelly, X Ambassadors & Bebe Rexha - Home (from Bright: The Album) [Official Video];Atlantic Records;206242355.0;1923118.0;31427.0;True;True;382579404.0;13.370577281191807;Spotify;;;
Machine Gun Kelly;forget me too (feat. Halsey);Tickets To My Downfall;album;654;875;-4845;0.0744;0.000417;0.0086;194;522;99975;2.86035;Machine Gun Kelly ft. Halsey - forget me too (Official Music Video);MGKVEVO;68116200.0;854345.0;30673.0;True;True;254290993.0;4.510309278350515;Spotify;;;
Machine Gun Kelly;bloody valentine;Tickets To My Downfall;album;533;858;-4212;0.0766;0.00021;0.0;148;506;160057;3.4193166666666666;Machine Gun Kelly - Bloody Valentine [Official Video];MGKVEVO;117833946.0;1278216.0;71379.0;True;True;280845476.0;5.797297297297297;Spotify;;;
Machine Gun Kelly;Bad Things (with Camila Cabello);bloom;album;697;691;-4757;146;214;0.0;185;305;137853;3.9882166666666667;Machine Gun Kelly, Camila Cabello - Bad Things (Official Music Video);MGKVEVO;449712619.0;3621125.0;110107.0;True;True;615784555.0;3.7351351351351347;Spotify;;;
Machine Gun Kelly;make up sex (feat. blackbear);mainstream sellout;album;665;678;-4122;0.0315;0.00156;0.0;474;682;131986;2.0428333333333333;Machine Gun Kelly, blackbear - make up sex ft. blackbear (Official Music Video);MGKVEVO;15391210.0;182210.0;7137.0;True;True;67878913.0;1.4303797468354431;Spotify;;;
Machine Gun Kelly;F*CK YOU, GOODBYE (feat. Machine Gun Kelly);F*CK LOVE 3+: OVER YOU;album;721;632;-6695;0.0358;0.0693;0.0;291;296;92057;2.4143333333333334;The Kid LAROI - F*CK YOU, GOODBYE (Lyrics) (feat. Machine Gun Kelly);Vibe Music;35856519.0;335937.0;3392.0;True;True;212221697.0;2.1718213058419247;Spotify;;;
